vmaf,rebuffering_duration,switch,score
1191.771546258051,0,-186.16084144276425,66.01372970140433
1154.8721645390112,-13,-175.3827272300052,69.3027428803112
1240.4885243471872,-3,-220.7915874897663,68.20641312267992
1237.6801525510773,-6,-165.57154082644666,90.13300827530547
1039.8767824081242,-167,-226.37020523770514,46.27979406404134
1320.120340879412,0,-176.0126089337101,63.82107018614178
1255.2582317548702,-3,-159.69825556328936,39.70179161224064
1109.2434709259562,-136,-112.76198354948794,35.31647258171554
1180.775232279983,0,-179.35946377856715,45.183464306410066
1142.134896033868,0,-186.41956980771477,70.39907263794248
994.7955061404742,-91,-169.37173551929084,52.857772609829006
1005.4944948218523,0,-210.5702791875643,64.91739994377306
914.5372661241656,0,-238.9170325515577,76.97705118373014
944.1424986860698,0,-256.36052151324964,17.77517255360206
604.092634585751,-155,-136.029325104948,22.160515490140206
1072.0034822212795,0,-271.09012125047866,59.43575115561667
959.0885193039229,0,-287.1891053994293,62.7247404285105
766.2806152546034,0,-187.10049445093017,27.64216427829659
1420.7429147817027,-9,-128.3487353386513,76.97705118373014
1391.0544465253276,-6,-162.8101421672992,61.62841067087923
1073.647453695838,0,-170.77569020872372,50.66511309456645
898.1465091253527,-142,-132.51349681726055,37.509132096978085
985.515412376997,-26,-218.0059204318805,46.27979406404134
912.0698998469172,0,-149.2074308267628,61.62841067087923
670.441195312198,-169,-174.37150666412964,16.678842795970787
676.0903472894624,0,-230.03004362615968,55.05043212509156
351.21070415455785,-108,-164.47180859906467,2.426555946764182
937.212408281031,-8,-222.04086879636716,48.472453579303895
880.048472216709,0,-216.87527008315163,67.11005945903561
665.467923154706,-169,-147.55497198654638,32.0274833088217
1150.9658587697722,0,-242.44650207448893,63.82107018614178
1003.4974119217956,0,-222.84860253545645,63.82107018614178
827.2758276748855,-158,-192.98515227689927,35.31647258171554
1230.4597202621878,0,-222.6512408584628,84.65135948714908
897.8957804738902,-64,-185.52542454146743,59.43575115561667
925.5857335235153,-136,-185.23624544242134,28.738494035927868
1253.355564799161,0,-126.81371327344668,81.36237021425525
1198.4098056943276,0,-233.7581344142797,59.43575115561667
1057.4205921827652,-190,-216.06769832107477,58.33942139798539
1337.8398103452553,0,-201.832521841929,72.59173215320503
1329.6719034121477,0,-174.33646516456406,84.65135948714908
1265.8024049372561,0,-118.499938034471,63.82107018614178
1400.889165922003,0,-126.30679275864965,69.3027428803112
967.2759301278404,-113,-202.77563665384042,48.472453579303895
1232.8645858146663,0,-123.77433995749126,63.82107018614178
924.7497830979389,0,-176.27375823823405,46.27979406404134
721.9765902538277,-142,-148.99208536742162,32.0274833088217
1150.0765518133499,0,-164.98161722669437,86.84401900241164
853.9470923581017,0,-185.25536085780263,44.08711064276575
537.678337269362,-155,-116.06116901083112,23.256845247771484
1122.8757402694714,0,-154.06544624595347,57.243091640354116
1113.7805875574525,0,-146.0510817936699,52.857772609829006
987.549538517185,0,-252.41379226180337,53.95410236746028
689.7195039095773,-120,-201.92444124665462,16.678842795970787
1234.2704192905608,0,-184.49430591561017,82.45869997188653
1243.74885788485,0,-182.66536686488325,69.3027428803112
684.1938766018836,0,-135.4134861700485,48.472453579303895
396.40808940810257,-112,-143.5217483855664,-6.344106020299073
881.1645732628964,0,-141.0957344164338,49.56878333693517
1392.0233857230503,0,-150.91490529674684,91.22936193894978
1253.9105582542131,-164,-158.66164412641822,38.605461854609366
1457.2477374106497,0,-130.81540256335302,100.0
1091.42281583376,0,-107.62501266032963,61.62841067087923
864.1314308736047,-165,-128.3246126144034,16.678842795970787
1202.5109466904246,0,-96.234991381638,76.97705118373014
1200.0146089472655,0,-113.16843902957734,70.39907263794248
928.2021490833617,0,-150.68105037119557,66.01372970140433
600.1779395231528,-169,-148.17234429367193,42.99078088513448
1149.1056464800308,0,-152.349904497229,45.183464306410066
1146.206224623711,0,-183.88583650494502,48.472453579303895
639.2279914323248,0,-190.85521159297917,41.8944511275032
884.475252228397,0,-223.64079682538272,73.68806191083631
881.8842855742489,0,-198.44110839346456,64.91739994377306
894.2627027808613,0,-195.86429816469393,61.62841067087923
670.7290891944594,-186,-148.93926651504248,33.12381306645298
1084.177147678847,0,-175.52295875944458,94.51835121184362
1090.0487462769906,0,-175.5664158430051,68.20641312267992
996.3705161561894,0,-235.91240749898628,60.532080913247945
740.3229079385919,-164,-199.31690498604115,30.931153551190423
1319.6497973294217,0,-187.23162234755924,85.74768924478036
1175.150968574911,0,-191.4537836625872,68.20641312267992
872.9472602565608,-119,-175.3826269559962,40.79812136987192
