vmaf,rebuffering_duration,switch,score
1233.8543571762107,0,-129.73247516963949,71.1815586614315
1165.1073322938907,0,-138.48653939239665,73.58310669644464
943.6731987885232,-81,-148.51635319858738,19.54851230143007
1277.634495845273,0,-228.59286231154744,87.9923273657289
1224.1604314877582,0,-166.41182949231285,98.79923723929252
1055.732545395428,-167,-208.48649404064653,32.75697021000685
1340.329853159011,0,-134.41372410917631,51.969264435719175
1272.5850260437023,0,-148.62896128896267,48.366953639998556
1140.8569644546408,-136,-113.8611541184885,49.567716400706026
1211.2006828381002,0,-123.6377775432758,79.5869430135802
1176.4285134545437,0,-124.64764636881632,65.17772234429596
1032.6663017614244,0,-173.74709600289427,61.57541154857534
927.2217154406744,0,-207.42225411366974,77.18539497856705
737.9739661754646,-120,-150.35260038740324,14.745438745001984
1014.0636977533582,0,-252.38021623597845,54.37078995713411
729.0837710602094,-99,-256.3892846020133,11.143127949281372
789.9083732583462,0,-127.2184290274562,41.16233204855733
703.8263088555182,0,-114.75753685432153,55.57157523143979
505.5170660380334,-112,-145.7671599216571,12.343890709988841
1401.6640103576522,0,-158.09263955730336,87.9923273657289
1308.2310096690153,-154,-142.0352747878731,18.347727027124385
1152.5053517325323,0,-110.66425348568043,80.78770577428767
917.2345705888052,-142,-127.37489594692455,61.57541154857534
1025.3385618593852,0,-129.83952996018863,61.57541154857534
690.0075895924401,-169,-176.1087839880443,44.764642844277944
733.2054340574318,0,-128.6435175107036,45.965428118583624
380.10460037499587,-108,-107.36727860753726,37.56004376643493
986.1777040759771,0,-225.43384928209795,89.19309012643637
877.603791875704,0,-224.78368950587105,57.97310075285473
1174.1442775891635,0,-167.46805986569737,45.965428118583624
1037.300078677748,0,-155.66642054281294,55.57157523143979
834.5637182876205,-158,-158.04633598516128,38.76080652714239
1283.799531426029,0,-171.34516607597928,55.57157523143979
1192.9306134205651,0,-155.41166643408883,62.77617430928281
887.0556796467209,-45,-122.97618073909882,25.552348618565617
865.0367746294705,-81,-209.82037977862967,60.37464878786787
1196.3106383031254,0,-164.11942581117358,100.0
851.9745496355351,0,-209.8808831302585,61.57541154857534
989.6392279667623,-167,-317.36375562951133,20.74927506213753
1209.1892319879826,0,-274.3406655404947,66.37848510500342
941.7123090840191,-40,-250.5178592649291,38.76080652714239
1031.415460679779,-136,-194.50448628261242,31.556184935701165
1013.8390919670727,0,-110.02897328119352,59.17386351356219
980.3623139817892,-258,-203.48014478992405,35.15849573142178
1137.164966777048,0,-205.782418717928,77.18539497856705
951.3348964995689,-172,-216.546669921735,43.563880083570474
656.4440826142238,-120,-174.6728838160716,14.745438745001984
572.511419652604,-22,-173.88306411795946,35.15849573142178
547.2616965511043,-155,-187.86319082110427,5.13929163214582
966.4772057006697,0,-120.64052990927583,55.57157523143979
518.3625296941166,-68,-123.85748013274984,13.544653470696304
638.8540813848726,-99,-325.1063385399932,6.34005439285329
1030.2909812832224,0,-183.39184483154898,48.366953639998556
574.5934480269092,0,-219.56710583827999,18.347727027124385
425.53294844283784,-112,-171.16879989974512,15.946201505709453
361.11285009261695,0,-126.88849403258885,24.35158585785815
1221.2643916401985,0,-112.46539462515591,50.768501675011706
1106.0225277993686,0,-137.75486471257847,66.37848510500342
808.2830956950062,0,-106.869883356385,53.170027196426645
627.676324941702,-169,-217.80923983621778,32.75697021000685
944.9510178820049,0,-204.73607460738296,56.77233799214726
524.3207073571484,-27,-182.38064538956743,8.741579914268222
332.8629214149342,-108,-185.18764536699882,32.75697021000685
758.8830808495893,0,-175.77450348241138,73.58310669644464
656.8915016886476,-169,-164.8169620613622,44.764642844277944
934.686924655957,0,-218.59622133996464,67.57924786571088
708.439323247645,-158,-206.38862051130036,0.33621807571773843
1095.4245154987323,0,-177.54756564152285,15.946201505709453
783.7086609217911,-45,-204.82718699261866,33.95773297071431
1193.9232135250586,0,-127.41427055290335,93.99616368286445
772.0648046937308,0,-146.18749602654202,53.170027196426645
1077.683002687742,0,-307.6736828283101,83.18925380930082
1285.5242181073143,0,-123.76217047868802,77.18539497856705
900.3513256270652,0,-192.9596674699868,32.75697021000685
1166.1734425062764,0,-256.05228808405775,75.98463221785958
1350.1556048836635,0,-164.04326864202739,86.79154209142322
1232.6169822747304,0,-183.30016156758853,63.97693706999027
1382.459131671581,0,-143.18401980834835,73.58310669644464
1049.9135560667435,0,-141.44456024216947,15.946201505709453
1097.7196278205188,0,-237.65146323776128,48.366953639998556
1246.7646986945233,0,-114.06499067670573,69.98079590072403
898.6881422257502,0,-198.2269058591898,49.567716400706026
1146.9684125256479,0,-191.68944038758963,54.37078995713411
642.5105653686637,-22,-181.21125129315737,47.16619087929109
886.8892334169053,0,-200.74467560817885,48.366953639998556
1136.9876257809208,0,-139.28842900486126,69.98079590072403
897.9807736298491,0,-275.8185878635806,44.764642844277944
1256.698391062626,0,-191.66069119146488,97.59847447858506
700.8921601904588,0,-256.55633981713686,35.15849573142178
910.6744539481081,0,-124.21710930910899,65.17772234429596
435.48824784947,0,-171.57273468877858,42.36311732286301
1367.8022066557862,0,-200.40695188376543,77.18539497856705
1447.7276499812128,0,-139.9857030790949,74.78386945715212
1030.4737497870635,0,-171.7406270710211,63.97693706999027
839.7870132614994,0,-118.56431770656087,53.170027196426645
859.0828204811969,0,-224.56865793070517,67.57924786571088
1151.92868505815,0,-157.0962330843584,53.170027196426645
579.94493820115,-27,-153.18872131218288,55.57157523143979
620.253583403019,0,-277.9132375893403,38.76080652714239
893.8106607163573,0,-142.11608512303337,48.366953639998556
917.0657437385931,0,-159.2944752499566,49.567716400706026
