vmaf,rebuffering_duration,switch,score
1201.1654789278948,0,-142.42902443143856,75.06233219037347
943.6731987885232,-81,-148.51635319858738,46.384029098642685
1191.771546258051,0,-186.16084144276425,46.384029098642685
1203.9516658084256,-214,-166.55798626837827,68.82792200584854
966.2318440145835,-129,-138.29328615554766,48.87780400106337
1277.634495845273,0,-228.59286231154744,100.0
1055.732545395428,-167,-208.48649404064653,26.433911093857525
1240.4885243471872,-3,-220.7915874897663,65.08728672374427
1039.8767824081242,-167,-226.37020523770514,40.149618914117745
1340.329853159011,0,-134.41372410917631,35.16209618080315
1328.7971698190433,0,-129.88513903353015,63.84039927253393
1320.120340879412,0,-176.0126089337101,18.952613458122244
1273.9374937489872,-175,-172.0885492162223,46.384029098642685
1109.2434709259562,-136,-112.76198354948794,18.952613458122244
1211.2006828381002,0,-123.6377775432758,46.384029098642685
1196.4461637348786,0,-107.30837519267617,75.06233219037347
1021.8146892802199,-91,-182.99348412585383,31.421433827172123
1180.775232279983,0,-179.35946377856715,51.37157890348405
1162.1862924586262,-7,-166.59774363643464,23.940136191436842
1032.6663017614244,0,-173.74709600289427,80.04988199521483
995.5529197884204,0,-189.70566095946623,80.04988199521483
1005.4944948218523,0,-210.5702791875643,70.07480945705888
937.3559201767126,-6,-188.90724631762498,91.27181491305438
689.6915075384061,-120,-239.94174648408205,25.187023642647183
995.2232649134262,0,-187.0952103322689,47.630916549853026
965.7182957720984,0,-173.25525386863637,46.384029098642685
620.3546527441143,-155,-125.26497631796413,-4.7381669002939475
944.1424986860698,0,-256.36052151324964,31.421433827172123
905.1297209285154,-136,-217.1675719317036,57.60598908800899
1119.7162852769718,0,-203.9004617533657,68.82792200584854
1098.364762271846,0,-214.53984643662636,16.458865627228327
1072.0034822212795,0,-271.09012125047866,78.80299454400449
1071.1465945621082,-186,-261.4971787447164,52.61846635469439
721.3023782940605,-104,-285.0313385257173,45.13716871895911
767.8240911977605,0,-106.00507855696989,46.384029098642685
505.5170660380334,-112,-145.7671599216571,11.471315822386956
766.2806152546034,0,-187.10049445093017,60.09976399042967
694.4813429747563,-10,-162.82197354195253,48.87780400106337
483.9264384353561,-112,-175.9346046304272,-2.244391997873258
1433.7990785598954,0,-114.62101759564067,83.7905172773191
1308.2310096690153,-154,-142.0352747878731,78.80299454400449
1420.7429147817027,-9,-128.3487353386513,95.01247726668541
1411.1160373993698,0,-145.61025871000032,70.07480945705888
1290.648958288446,-154,-180.1982920679522,36.40898363201349
1152.5053517325323,0,-110.66425348568043,98.75311254878966
1131.7969232810792,0,-115.12347569426777,78.80299454400449
917.2345705888052,-142,-127.37489594692455,21.446388360542922
