vmaf,rebuffering_duration,switch,score
1163.5036110975434,0,-157.7824632558318,80.69851009411802
1054.9905340327582,-14,-147.80043823472764,93.10660534769386
1164.9854180554678,0,-133.54981733695882,94.48529939873032
925.5857335235153,-136,-185.23624544242134,47.61030648649997
1130.4357447713783,-12,-203.35680850955055,83.45586039475286
1239.8035298434888,-26,-231.80649886024366,97.24264969936516
1057.4205921827652,-190,-216.06769832107477,72.42645919221351
1265.8024049372561,0,-118.499938034471,83.45586039475286
1065.690463526025,-161,-130.7403808490411,15.900759128480281
1072.7780428995095,0,-131.5779488709474,84.83455444578934
967.2759301278404,-113,-202.77563665384042,29.68751063165447
827.9202543613023,-10,-166.1141294186698,82.0772041451545
971.2137394697988,-21,-222.35927514534137,71.04780294261515
721.9765902538277,-142,-148.99208536742162,26.930160331019632
816.7137229200804,-10,-235.9246697745958,15.900759128480281
684.1938766018836,0,-135.4134861700485,55.882357388404486
529.1637707216213,0,-118.8971254262755,-11.672781679306212
661.0622210559866,-33,-192.08374272552015,20.03676567871348
396.40808940810257,-112,-143.5217483855664,-19.94483258121072
1309.4452530582246,-8,-139.0004466826851,69.66910889157867
1362.387341664526,0,-157.59256665139986,87.59190474642418
1253.9105582542131,-164,-158.66164412641822,35.20221123292414
1091.42281583376,0,-107.62501266032963,90.349255047059
967.7007157529878,-14,-116.31820783029751,88.97059879746065
1104.1349856287334,-53,-157.7779392357624,64.154408290309
864.1314308736047,-165,-128.3246126144034,35.20221123292414
928.2021490833617,0,-150.68105037119557,-36.48897218645786
728.2131350262933,-3,-140.0319021797505,-32.35292783478654
920.7111551080027,-26,-166.4860567186746,53.125007087769646
600.1779395231528,-169,-148.17234429367193,-18.56617633161237
639.2279914323248,0,-190.85521159297917,31.06616688125283
447.03413667437854,0,-182.54867928591088,-0.6433804767668576
630.4757217275088,-23,-222.70999804722283,-0.6433804767668576
283.5403546065885,-108,-116.58391578030263,-35.11027813542138
894.2627027808613,0,-195.86429816469393,79.31985384451966
932.7945856099382,-46,-231.03739118785592,86.21324849682581
670.7290891944594,-186,-148.93926651504248,29.68751063165447
996.3705161561894,0,-235.91240749898628,29.68751063165447
1096.3645609748091,-46,-241.66048938563486,60.01836393863768
740.3229079385919,-164,-199.31690498604115,15.900759128480281
1175.150968574911,0,-191.4537836625872,88.97059879746065
1039.9456302231488,-5,-227.33563440987822,86.21324849682581
1178.8487915479584,-16,-205.06681182907658,83.45586039475286
872.9472602565608,-119,-175.3826269559962,31.06616688125283
1005.4246925970855,0,-238.15775605227174,84.83455444578934
1085.7620170401583,0,-186.4046895228717,87.59190474642418
1034.2492273283385,0,-333.4713555044351,80.69851009411802
1106.1993678652577,0,-327.71928858232127,75.18380949284835
989.6392279667623,-167,-317.36375562951133,64.154408290309
1121.2031321243119,-1,-189.3707507110118,65.53310234134547
1207.7227428810063,0,-194.23985099023878,82.0772041451545
1031.415460679779,-136,-194.50448628261242,17.279415378078646
